_id,id,text,label,,,,,,,,
ObjectId(5cb6f7fc5e75393870844077),1.12E+18,"@cher Look at Santa Ana, Ca and along side of 605 freeway  San Gabriel River flood tunnel thousands of homeless.",1,,,,,,,,
ObjectId(5cb6f8015e753938708445d9),1.12E+18,The Mississippi river flood burying one of our parks https://t.co/zPnMPlAO26,1,,,,,,,,
ObjectId(5cb6f8015e75393870844642),1.12E+18,"Spring Flooding on the Vermillion River MN 2019 https://t.co/5Q12DgLCnE via @YouTube
#flood #flooding #highwater #fishinglife #fishingaddict #tightlines  #dothelake  #otteroutdoors  #trout",1,,,,,,,,
ObjectId(5cb6f8045e7539387084484f),1.12E+18,"Went to check out the Stratford, SD - James River gauge (SFDS2) this evening at just under major flood stage. This picture was at 146th Street (2 miles north of the gauge), which went underwater during the middle of last week. #SDwx https://t.co/fxyaD8esK0",1,,,,,,,,
ObjectId(5cb6f8065e75393870844b07),1.12E+18,"@CBCNews Probably should have set up shop a bit further away from the river since, you know, rivers flood",1,,,,,,,,
ObjectId(5cb6f8065e75393870844b1b),1.12E+18,@mjjohnson1216 @mthornton78 Joining from the South River flood zone in the Shenandoah Valley. I'll be on as much as possible. - Ira #BookCampPD,1,,,,,,,,
ObjectId(5cb6f8065e75393870844b34),1.12E+18,Flood outlook improves again. Good news for highway 75 and communities in the Red River Valley  https://t.co/hooqW2zv7a,1,,,,,,,,
ObjectId(5cb6f8065e75393870844b3b),1.12E+18,"Operations to open the flood way wrapped up shortly after noon on Sunday.
https://t.co/yCDSn47odU",1,,,,,,,,
ObjectId(5cb6f8065e75393870844b53),1.12E+18,"Everyone thinks Alice Springs is dry. 
We visited several years ago, in torrential rain and the Todd River decided to flood for the first time in living memory 馃檮 #SundayPixWater https://t.co/O8m4mzl8l2",1,,,,,,,,
ObjectId(5cb6f8065e75393870844b58),1.12E+18,"April 14, Bardaskan Khorasan provine NE #Iran
Mismanagement on behalf of the government. Failure to build a bridge over the river and now the road is submerged in #flood. Water is overflowing towards Bordscan city.
#IranFloods
#爻倬丕賴_毓丕賲賱_爻蹖�?@USAdarFarsi https://t.co/DBW7T3TPke",1,,,,,,,,
ObjectId(5cb6f8065e75393870844b6e),1.12E+18,"@WordsAreMagick we get flooding all the time, but it's minor right here--i've had friends whose houses have been flooded when the river gets too high... there's a flood wall downtown, my sister painted a mural on it, but they painted over it years ago: https://t.co/gSlZKmfWM0",1,,,,,,,,
ObjectId(5cb6f80d5e753938708453b1),1.12E+18,"Unofficial Snow depth values.

Environment Canada will issue alerts, warnings or preparedness information for any major events.

Personally, I don't see any major 200 year flood events occuring.

You'll probably see localized river flooding and slides as thawing takes place. https://t.co/zd10AGc3pv",1,,,,,,,,
ObjectId(5cb6f80e5e753938708453be),1.12E+18,The Upper Mississippi and Red River of the North received precipitation about 200% above normal. A few particularly dramatic events: 4/20 https://t.co/F0gLUm3BLr,1,,,,,,,,
ObjectId(5cb6f8105e753938708455f5),1.12E+18,The River Tees in flood behind Harlequin House https://t.co/sfAReaQiHW,1,,,,,,,,
ObjectId(5cb6f81a5e75393870846186),1.12E+18,Heading down to the river to fish the flood waters.,1,,,,,,,,
ObjectId(5cb6f81e5e753938708466a3),1.12E+18,@MittGer It鈥檚 all melted here. I know north of us it is still melting. We are still well above flood stage with more thaw from Minnesota on the way. We won鈥檛 get the flooding that happened west of us. Theirs was terrible.,1,,,,,,,,
ObjectId(5cb6f8265e75393870846fa5),1.12E+18,"Think the MIssissippi River floods are gonna end any time soon? Think again.  Forecast stage at Tunica, MS on day 21 (5/4) is still at flood (41 ft) using 16 day NAEFS QPF.  2 day QPF shows the stage 8 feet lower.  Which is more realistic?  Another 1""-2"" on tap this Thursday. https://t.co/3PC6UIatnx",1,,,,,,,,
ObjectId(5cb6f8265e75393870846fbc),1.12E+18,"Many of us under some sort of warning right now... Severe T'storm warnings are in effect for eastern parts of the metro, along the MS River and up into Attala &amp; Leake Counties!

Flash Flood Warnings continue for many of us as well!

#mswx https://t.co/cnCEICYyeu",1,,,,,,,,
ObjectId(5cb6f8265e75393870846fbe),1.12E+18,@SteveHamel16 This is close to home as I am an hour north of NO and rigjt now the river is at flood stage. *sigh* this has been talked abt by ppl here for years. Its devastating how my state is slowly disappearing,1,,,,,,,,
ObjectId(5cb6f8265e75393870846fd0),1.12E+18,https://t.co/H0G4K1wXEy Observed change No Flooding to Near Flood Stage.Zumbro River at Zumbro Lake (LKZM5),1,,,,,,,,
ObjectId(5cb6f8265e75393870847012),1.12E+18,"Umatilla river at flood stage. @ Hinkle, Oregon https://t.co/j3YRp8a9gy",1,,,,,,,,
ObjectId(5cb6f82b5e753938708474f5),1.12E+18,"This winter 2019, another declared State of Emergency happened in our small rural community (of about 3,500 population)....resulting from an anomaly severe ice jam flood in the Grand River through the heart of Portland.",1,,,,,,,,
ObjectId(5cb6f82e5e75393870847960),1.12E+18,"I was sat by the river the other day when a huge wave of water rose up wearing an Armani suit, Rolex watch and carrying a iPhone X.

Fucking flash flood.",1,,,,,,,,
ObjectId(5cb6f8335e75393870847eb6),1.12E+18,"Nothing but rain and thunderstorms on the way. Our rivers are already at flood stage. Here's to hoping the levee holds the Ouachita River, which is right down the street from me 馃檭",1,,,,,,,,
ObjectId(5cb6f8365e75393870848196),1.12E+18,"Heard one of the Congress leaders speech in a small town on the bank of Manimala river which was one of the worst effected during recent flood. He is telling flood was man made by opening dams &amp; govt responsible, actualy there is no dam on that river",1,,,,,,,,
ObjectId(5cb6f8365e753938708481ff),1.12E+18,"@Mikeggibbs It is spring. 

Like in many other provinces, floods will also be happening in Ontario. 

Will Ontario PC help Ontarians with flood disasters? I do remember the nasty floods in Alberta, June 2013. Creeks became rivers in Canmore, Calgary Stampede site flooded, High River...",1,,,,,,,,
ObjectId(5cb6f8375e75393870848231),1.12E+18,Fredericton still has some snow to melt. But the river is open here. Hoping the Saint John River does not flood like last year. @weathernetwork @MurphTWN @NateTWN @DJIGlobal @FredTourism @cstclair1 @KalinMitchelCTV @ryansnoddon @CindyDayWeather @NBEMO_OMUNB https://t.co/7UNYK3Rtdx,1,,,,,,,,
ObjectId(5cb6f8395e7539387084857f),1.12E+18,"Lake Michie and Little River will be closed on Saturday, April 13 due to the lakes being at flood stage and debris in the water.",1,,,,,,,,
ObjectId(5cb6f8395e75393870848591),1.12E+18,"Flood water from the Warrego river flowing under the highway at Enngonia
�?#warregoriver #enngonia #floodwater #drought #farwestliving #australianagriculture #ruralaustralia #nswfarmers #agchatoz https://t.co/AH6a7v1bFm",1,,,,,,,,
ObjectId(5cb6f8395e75393870848592),1.12E+18,Welp! Let's just figure into early May at this point with the seemingly permanent flood warnings along the Mississippi River Watershed. https://t.co/Z30StkUbKQ,1,,,,,,,,
ObjectId(5cb6f83b5e753938708487de),1.12E+18,"@jones_ann @ABCscience @UniofAdelaide You may not find that Perch because Joyce and Hunt have levees on their farms, stopping any flood water reaching the river system but goes from dam to farm to dam to farm to dam and never to rivers.",1,,,,,,,,
ObjectId(5cb6f83b5e753938708487e0),1.12E+18,Flood waters just reached the ring dike.  Each flood is different.  Don't often see the Sheriff and emergency vehicles down by the river.  Hope nothing tragic happened.,1,,,,,,,,
ObjectId(5cb6f8415e75393870848f30),1.12E+18,"@DrGRuralMD @MSWSHAWN @pmeganb @emergency_CNS @reaccionapr @RealNooYawkasEa @Nursingstu_2019 @coffeeNCalibers @megaholt @NatLauter @AllDayERDayRN @ImTheMom_TaDa @alexsrobin @gypsysoul214 @maureen_ferrari @Mummin8r @Ivy_RN1 @PetalConfetti @LivEaTraveLove @ketaminh @DocPNW @_pillsandblades @audasgrant @LoveNotGreed @sloddesol @c3convertase @StSenka @thepondinthebox @KattrinBee @NPjourney @MichJak @DyfrigH @chrisconnolly83 @SezClom @Linndhop @MHPoison1 @geekpharm @noob_medic @cantab_biker @docthewondercat @scrtstdnt_nurse @ozjohnd @reepRN @MsCastro246 @LMTDoulaSarah @AngelaSNMF @emilyt804 @BrowofJustice @MericaUSAUSA @FredWuMD 馃グ LOVE it! Btw, I Crossed over the river on a road trip Wednesday , thought and about you. Hope you have your place there cleaned up from the flood and ready to enjoy soon!",1,,,,,,,,
ObjectId(5cb6f8445e75393870849189),1.12E+18,"Riding along in my automobile ... restoration professionals at the wheel. Due to the second largest flood event since 1936, we had to take these wheels to check on the #restoration projects along #Idaho鈥檚 Weiser #River. These projects are part of our partnership w/ @idahopower. https://t.co/ngqLM9piwB",1,,,,,,,,
ObjectId(5cb6f8445e753938708491ab),1.12E+18,"@geceosan Oh we is fine! The river supposed to get at it鈥檚 highest today 鈥榥 then hopefully go down! Fanks to flooding, a couple of reservoirs up river were intentionally released! So bam ultra flooding, but fankfully no one was hurt! Flood warning still on until Saturday morning though.",1,,,,,,,,
ObjectId(5cb6f8445e753938708491db),1.12E+18,"True story馃槀�?We were almost melted around here.....in flood season with a bunch of roads closed due to the river...and then yesterday we got 12"" or so of heavy snow馃憤馃檲 lol Happy Friday, tweeters馃槝 
#myhunny #datenight (if I can get across town, that is ;) https://t.co/e7VYSBRTT2",1,,,,,,,,
ObjectId(5cb6f8445e753938708491dd),1.12E+18,"April 12, Borazjan , S #Iran
The waterfall on Faryab river is overflowing.The dictatorial regime in Iran has opened the #Flood straps,directing the water towards people's�?homes,trying 2 prevent damages 2 oil facilities controlled by the IRGC.
#IranFloods
@USAdarFarsi https://t.co/whx6DSPUaT",1,,,,,,,,
ObjectId(5cb6f8465e7539387084938d),1.12E+18,"@crankywxguy Good comments on the flood potential. Watching that close here along the Ct River. 

BTW....BRE �?gt; Best rant ever! Lol.",1,,,,,,,,
ObjectId(5cb6f8475e75393870849502),1.12E+18,"The Willamette River is mighty high in Salem, about less than a foot from minor flood stage this morning. @kellyjordan and I went out to get some aerial views of flooding on River Road South yesterday: 
馃帴: https://t.co/KmulMhDfZS 
馃摲: https://t.co/dIMJsmXBYn https://t.co/Gfx75mUtKg",1,,,,,,,,
ObjectId(5cb6f8475e75393870849573),1.12E+18,"@ctvwinnipeg @BethCTV Thank you for coming down to take a look at our Flood Protection in Grand Forks, ND.  The Red River in Grand Forks has leveled off and appears to have crested just under 47 ft.",1,,,,,,,,
ObjectId(5cb6f8475e75393870849588),1.12E+18,"@globalwinnipeg Thanks again for coming down to take a look at our Flood Protection in Grand Forks, ND.  It appears the Red River crested in GF last night just short of 47 ft.",1,,,,,,,,
ObjectId(5cb6f84b5e753938708498a4),1.12E+18,"North Branch of the LaHave River in moderate flood conditions yesterday. Here鈥檚 the first class II+ drop, Salmon Chute with up_and_atom_dave, mikemalleykayak, and Simon. 
#paddleforever #paddlecanada #canoekayakns #visitnovascotia #visitnovascotiassouthshore ( #馃摲 @cbxkayaking ) https://t.co/bSbSuo1TNs",1,,,,,,,,
ObjectId(5cb6f84b5e753938708498a8),1.12E+18,@Jinx_doodle Been spending the last week watching the river by my house get closer and closer as neighbouring areas sink into flood waters. So I kind of understand. Haven't been near a tornado in 25 years though.,1,,,,,,,,
ObjectId(5cb6f84d5e75393870849d20),1.12E+18,"Most of the land between Mississippi Highway 465 and U.S. Highway 61 in the south Mississippi Delta is supposed to be cropland, but it鈥檚 a lake right now, full of backwater from the Yazoo River. https://t.co/KROzA0Opwa #MSUExt #MScrops https://t.co/urASWNGlZU",1,,,,,,,,
ObjectId(5cb6f84d5e75393870849d31),1.12E+18,the flood in lucky plaza became a river??? https://t.co/xaoQEu3tBF,1,,,,,,,,
ObjectId(5cb6f8515e75393870849fd4),1.12E+18,"@manny_ottawa @OnlyoneNationCa I AM REALLY SICK OF ALL THIS BULL!!!

These storms happen every year!
As a retired trucker,I was in these storms!
These floods from the Red River happen every yr.They have steel flood walls installed!!!
QC &amp; eastern ON buy generators cuz they know they get these ice storms!",1,,,,,,,,
ObjectId(5cb6f8515e7539387084a011),1.12E+18,"@ColelliCol @OneOfAKind1957 As an ADDED BONUS the Saint John River 鈥渇reshet�?(read as: FLOOD SEASON) begins in earnest next week! 
Maybe we鈥檙e just undiagnosed masochists and slow learners lol 馃槈
Have a great day Colonel 馃嚚馃嚘",1,,,,,,,,
ObjectId(5cb6f8515e7539387084a01b),1.12E+18,"@hardy101 Thank goodness some of the excess precip is gone; we rec'd 9"" of heavy snow yesterday.  Had a researcher out looking at NOAA's 2013 Flood that didn't happen.  Prelim conclusion:  tile saved the Red River Valley.  Healthier for soil, too, much less erosion and saturation.",1,,,,,,,,
ObjectId(5cb6f8535e7539387084a349),1.12E+18,Seine river flood. https://t.co/yABTnRlGmj https://t.co/3ORPqEc3Mv,1,,,,,,,,
ObjectId(5cb6f8535e7539387084a39d),1.12E+18,"Wonderful day today in Dawson Creek, with warm reception by Peace River Regional District on our 2016 flood analysis in their region. Very grateful for the opportunity as well to do a public talk in DC &amp; connect with people who were so adversely affected by this disastrous event",1,,,,,,,,
ObjectId(5cb6f85e5e7539387084af38),1.12E+18,"Major flood along the Upper Warrego River in Queensland has crossed the NSW borders, bringing a ray of hope to river communities in the northern reaches of the state.
Flood waters from the Upper Warrego River are�?https://t.co/IIrQuWl1uN",1,,,,,,,,
ObjectId(5cb6f85e5e7539387084af40),1.12E+18,"@mlukini3 I am so jelly rn. Is the water warm? We use the Ouachita River, but it's at flood level &amp; cold. Too cold &amp; too swift. 馃挋",1,,,,,,,,
ObjectId(5cb6f85e5e7539387084af51),1.12E+18,@emzanotti I was a part of the Katrina relief effort and later worked in Homeland Security. FEMAs failures during Katrina were no different than their failures during the Red River flood.  The media only noticed during Katrina because Nola is fashionable and North Dakota isn鈥檛,1,,,,,,,,
ObjectId(5cb6f85e5e7539387084af5d),1.12E+18,Going to have to watch a river and small stream flood potential I think later Sunday night into Monday with what looks to be a pretty heavy rainfall across the region. We鈥檒l see.,1,,,,,,,,
ObjectId(5cb6f85e5e7539387084af5f),1.12E+18,love 2 see the river run overs its banks and flood the highway and part of town ! i can't leave town ! not ominous whatsoever ! https://t.co/Vz4snudn09,1,,,,,,,,
ObjectId(5cb6f85e5e7539387084af70),1.12E+18,"Umatilla River flood Hermiston Oregon #flooding #river #hermistonoregon #naturaldisaster #naturaldisaster2019 #park #nature #naturevideos @ Hermiston, Oregon https://t.co/j7tfYzPNsX",1,,,,,,,,
ObjectId(5cb6f85e5e7539387084af74),1.12E+18,"Iran - Ahwaz
The efforts of the citizens of the area of Malachia and Ain II to strengthen the side flood barrier of the river Bani Sadr in western Ahwaz.
#乇卮鬲賵 #爻倬丕賴_毓丕賲賱_爻蹖�?
#Iran #IranFlood
https://t.co/UvhmBDc1r2 https://t.co/yyipHoNEZ8",1,,,,,,,,
ObjectId(5cb6f85e5e7539387084af77),1.12E+18,"#Iran - Karun River - Southern Ahvaz  
Images captured on Thursday by Sentinel-2
#flood #flood2019 #IranFloods
#爻蹖賱_丕賴賵丕�?#爻蹖�?https://t.co/22Aj3QmMbp",1,,,,,,,,
ObjectId(5cb6f85e5e7539387084afb6),1.12E+18,"""...if the 500-year flood happens twice in 30 years, have you really provided the protection that鈥檚 promised? Absolutely not,"" said @RobMooreNRDC. #MidwestFlooding #ActOnClimate https://t.co/YG437ni9np",1,,,,,,,,
ObjectId(5cb6f85e5e7539387084afdc),1.12E+18,@GlobalNewsAmber The river may be high but our Flood Protection System has it well contained.  Grand Forks is open.  Thank you @GlobalNewsAmber for coming to GF today to see our flood protection system in operation.,1,,,,,,,,
ObjectId(5cb6f85e5e7539387084afee),1.12E+18,"Woodsey Family! UniCamp is in need of your help. On February 14th, Camp River Glen was hit by a major flash flood that did extensive damage to the primary access road into and including Camp River Glen itself. Camp River Glen has... https://t.co/n5bTQuHZig",1,,,,,,,,
ObjectId(5cb6f85e5e7539387084b002),1.12E+18,"The Willamette River is flowing over its banks in Oregon City. These photos were taken north of John Storm Park. 

Share your flood water photos at https://t.co/8KNe5ny6YS https://t.co/8jyV7KHjRI",1,,,,,,,,
ObjectId(5cb6f85e5e7539387084b009),1.12E+18,Can鈥檛 help but think of what today鈥檚 rain will mean for the flood on Davenport鈥檚 River Drive. #toomuchwater https://t.co/bwbpdJU8WJ,1,,,,,,,,
ObjectId(5cb6f85e5e7539387084b013),1.12E+18,"A wavy day in Windsor -

Watch this boat as it tries to navigate through some choppy waters on the Detroit River. 

There鈥檚 flooding in the Leamington/Essex/Kingsville area. What are you seeing?

https://t.co/tZuBgXdZeA https://t.co/N3qhF9hl8M",1,,,,,,,,
ObjectId(5cb6f85e5e7539387084b03b),1.12E+18,"@NorthernCall19 My final year at NDSU, 97-98, was the year they had 122"" of snow that season and the first big Red River flood. It was the craziest winter. I parked outside my apt building, faced west, and the prairie winds were so strong that snow piled INSIDE my car bc it came in the vents.",1,,,,,,,,
ObjectId(5cb6f8675e7539387084b9bc),1.12E+18,"This marks the 2019 Vankoughnet Flood Watch.  We have been tracking the spring water levels of the Black River since the ""Great Flood"" of 2013 and hope we never see flooding as bad as that again.  

With ice still on the... https://t.co/xvFdUpDt84",1,,,,,,,,
ObjectId(5cb6f8685e7539387084ba04),1.12E+18,"I鈥檓 about an hour from the border in Drayton, MN where the Red River continues to rise. Crews are busy here filling trucks with dirt to build up the flood barrier at the river in town as the water gets closer to the main road. #globalwpg https://t.co/DQyQJduesW",1,,,,,,,,
ObjectId(5cb6f86f5e7539387084c339),1.12E+18,"@Lillianna277 @Decontib60De @cumgrano @KathySmith2115 @jonsv3 @dgohar @marilynnv42 @bearski55 Hello ladies! Happy Thursday! 馃檶馃挆
 The weather is warm; 10C*. As soon as the ice moves, there will be a big flood of the river. I like to watch the ice drift. 馃憖馃ザ馃尙鉂勷�?https://t.co/gK7BUB1QB1",1,,,,,,,,
ObjectId(5cb6f86f5e7539387084c34b),1.12E+18,Ireland is pumping so much meony into preventing floods by building concrete walls that increase the flow of water and push the problem further down river. all the while are natural flood plains have be converted to heavily subsidised farm land. We are the Orcs in lotr. https://t.co/H6LCDCIdKL,1,,,,,,,,
ObjectId(5cb6f86f5e7539387084c3cc),1.12E+18,You know the dangers of growing near a river? Well it doesn't matter what you plant it might still end up under water. Here is a drone image of the OSU Botany Farm during the current flood. Are our vines even still there? All I can say is our shed is safe. https://t.co/8hiITgssJm,1,,,,,,,,
ObjectId(5cb6f8785e7539387084cd10),1.12E+18,"Wallace Marine Park in Salem, OR is flooded. The rising water prompted evacuations of a homeless camp and some rescues by @SalemFireDept @NWSPortland expects the Willamette River to crest tomorrow just under flood stage. #Fox12Oregon https://t.co/6F1taJY8OP",1,,,,,,,,
ObjectId(5cb6f8785e7539387084cd12),1.12E+18,"That is one FULL river! Not long ago, the Provo River was at near-flood capacity. I haven't ever seen it this high. 
#Author #LaptopLifestyle https://t.co/hqWNTatVLR",1,,,,,,,,
ObjectId(5cb6f8785e7539387084cd2c),1.12E+18,"The #weather in #Wisconsin this week is crazy!  70s early in the week. Rain, snow sleet, hail and thunderstorms now. Schools are closed today. Oh, and did I mention the Mississippi river is above flood stage? Someone give Mother Nature a valium. 馃槪",1,,,,,,,,
ObjectId(5cb6f87a5e7539387084d089),1.12E+18,@happykitten62 The Willamette River crested today at just 20cm below 1996 flood levels in Corvallis. Entire meter above what it was in the 2012 flood.,1,,,,,,,,
ObjectId(5cb6f8825e7539387084d8a4),1.12E+18,"@imprisonTrump45 @webfashioner @Jeeneree @Cherfan4ever1 @CHHolte @PattiKimble @terrymarvin63 @NastyWoman67 @JosephIrato @BjayukCat @wonderfullone @luv2walk7845 @wildwillow65 @RobynCherChew @IsabellaAmore47 @thepoliticalcat @john44909381 @WendySunshine1 @BetsyNevil3 @YoBusiness1 @nickolauschat @B52Malmet @sooze555 @Cjones554 @cher @Paladin23757879 @BetteMidler @BetsyGervasi @TheUSASingers @RealDesertRat @retiredfirstsgt @network_gal @mmpadellan @BarbraStreisand @Twitter @MoveOn @IndivisibleTeam @NightlyPolitics @PuestoLoco @jwheels74 @th3j35t3r @JohnDingell @tedlieu @chelseahandler @aparnapkin @SophiaBush @MuellerSheWrote @SethAbramson @AdamSchiff @RepJerryNadler Thanks for the update.  The Dakotas, Nebraska, and Minnesota, in the path for the worst of it.  Two to three foot of snow forecast with high winds and blizzard conditions.  When it melts, all the Missouri River basin will flood . . . again.",1,,,,,,,,
ObjectId(5cb6f8825e7539387084d8ad),1.12E+18,I thought the Willamette looked brown enough to drown Agustus Gloop. A flood watch just went up for high flows coming down the river.,1,,,,,,,,
ObjectId(5cb6f8825e7539387084d8f8),1.12E+18,This park has been taken over by the birds and a wee bit of flooding as the Willamette River nears minor flood stage. #flooding #willamettevalley #willametteriver #geese�?https://t.co/117XVxAvio,1,,,,,,,,
ObjectId(5cb6f8825e7539387084d8fe),1.12E+18,"Minnesota River flooding. All of these trails should be walkable
.
.
.
.
.
#merchantserviceinnovations #minnesota #minnesotariver #river #flooding #flood #riverflooding #riverlife #riverside #riverbank #trails... https://t.co/fRNK637O0G",1,,,,,,,,
ObjectId(5cb6f8825e7539387084d90e),1.12E+18,Made it to St. Louis for #NSTA19 and couldn鈥檛 resist a little #airplanegeology - check out the Mississippi River flood plain doin�?what it does best... flooding! This is why you can always find me in the window seat! #STEMinstitute https://t.co/hKZ5INY6VR,1,,,,,,,,
ObjectId(5cb6f8825e7539387084d911),1.12E+18,"Minnesota River flooding. All of these trails should be walkable
#merchantserviceinnovations #minnesota #minnesotariver #river #flooding #flood #riverflooding #riverlife #riverside #riverbank #trails #trail #hiking #hike #bloomington #minnesotarivervalley #rivervalley #underwater https://t.co/bPcpYjg4KV",1,,,,,,,,
ObjectId(5cb6f8825e7539387084d935),1.12E+18,"This is a river in Skibbereen before and after flood relief works, I understand flood relief projects are essential to small towns and cities but Christ this is not very forgiving https://t.co/FiN01zVs79",1,,,,,,,,
ObjectId(5cb6f8825e7539387084d938),1.12E+18,"@riverside480529 @TonyDuheaume A girl from Mamoulan, W #Iran
Here, it was all homes.But after the Flood, now there is a river here. Why government won鈥檛 help.  Only people have helped up until now.We have no water or electricity.They are all out.They should connect them.
#IranFloods
#BlackListIRGC",1,,,,,,,,
ObjectId(5cb6f8825e7539387084d94e),1.12E+18,"The #river water has risen and caused the restaurant by the river to #flood .
#karoun #ahvaz # https://t.co/gCoB1ayJig",1,,,,,,,,
ObjectId(5cb6f8855e7539387084dbcb),1.12E+18,The bridge has become very important because it鈥檚 one of the only ways in the area to cross the Missouri River since the flood. https://t.co/rFzWikqbM2,1,,,,,,,,
ObjectId(5cb6f8855e7539387084dbd1),1.12E+18,"3. how fast the snow will melt.
Like I said, the Red River of the North will be at major flood stage for about a week. there's a clog downstream (RedRiv flows north to Winnipeg, Manitoba, Canada), and more moisture is coming.  The Dakotas do NOT feel semi-arid this Spring.",1,,,,,,,,
ObjectId(5cb6f8855e7539387084dc7f),1.12E+18,"You, an idiot: The town is about to flood. We should gather our bricks and build a dam.

Me, an intellectual: Oh, sure thing, hypocrite. If you want a dam so badly why haven't you already thrown your bricks in the river?",1,,,,,,,,
ObjectId(5cb6f8855e7539387084dc85),1.12E+18,Short video of the Willamette River after it crested this morning at 1 foot below flood stage....CRAZY TOWN!!  #ilovethisplace https://t.co/PDY0X8lihq,1,,,,,,,,
ObjectId(5cb6f8855e7539387084dc88),1.12E+18,@5thWave_tcronin Are they letting water down the Missouri River now? I imagine we are going to flood again.,1,,,,,,,,
ObjectId(5cb6f88d5e7539387084e5c5),1.12E+18,"You're getting meme bombed because I've been up all night watching the river flood behind my house and hoping I don't need to evacuate. 
 it was 200 yards from my porch at 4Am. It isn't rising any more right now but more rain is coming.",1,,,,,,,,
ObjectId(5cb6f8905e7539387084e910),1.12E+18,"Klamath County lakes, rivers and creeks are rising and rushing, but officials are not anticipating any serious flood impacts.... https://t.co/uWehKVQD1B",1,,,,,,,,
ObjectId(5cb6f8905e7539387084e954),1.12E+18,"@SteelChrmr Technically, I live in a flood zone, being only a mile or so from the Caloosahatchee river but I鈥檝e never seen it even close to overrunning it鈥檚 banks",1,,,,,,,,
ObjectId(5cb6f8905e7539387084e983),1.12E+18,River is high. Quite high. Getting close to flood stage I reckon. https://t.co/zACq3ENtkg,1,,,,,,,,
ObjectId(5cb6f8935e7539387084ec8e),1.12E+18,Flood debris lodged in the River Teifi is 'a mess' https://t.co/Ite0twQLMN https://t.co/w49q9rtaQW,1,,,,,,,,
ObjectId(5cb6f8935e7539387084ec91),1.12E+18,Flood waters causing problems in the Quad Cities. https://t.co/jNvgSWnWUS,1,,,,,,,,
ObjectId(5cb6f8935e7539387084ec93),1.12E+18,"@DDDXB2016 @BillSchammert I-29 was originally built dependent on Missouri River levees to provide at least a 50-year protection level.   When breaches occur in the levee system, the interstate system is at risk of being overtopped by flooding as we are seeing with the current flood events.",1,,,,,,,,
ObjectId(5cb6f8935e7539387084ecc2),1.12E+18,The major snowstorm hitting the Dakotas is leading to more flood concerns downstream on the Missouri River: https://t.co/vAapBRAufa,1,,,,,,,,
ObjectId(5cb6f8945e7539387084ecd8),1.12E+18,@DavidSouther8 @LionelMedia I live near Dubuque on the Miss. River. Great fishing if the river ever goes back down. Been at flood stage for about 3 weeks now.,1,,,,,,,,
ObjectId(5cb6f89a5e7539387084f41d),1.12E+18,"After the flood. #nebraskaflood2019 #niobrarariver #flood #river #niobrara #nebraska @ Niobrara, Nebraska https://t.co/H3mAptqB6f",1,,,,,,,,
ObjectId(5cb6f89a5e7539387084f43a),1.12E+18,@GraveDancer40 We went from snow to 10 feet above flood stage on the Mississippi River...and it's raining.  #sailingaway馃槓,1,,,,,,,,
ObjectId(5cb6f89a5e7539387084f47b),1.12E+18,"High river stages excite me, being an integral part of river ecology and their geological processes. Numerous rivers in Oregon are in major flood stage, causing much hardship across the state, but I always enjoy seeing geological processes in action!",1,,,,,,,,
ObjectId(5cb6f89b5e7539387084f512),1.12E+18,I lost everything in the Rogue River flood of 1963. I know the anguish. Let's pray for Oregon folks going through this now.,1,,,,,,,,
ObjectId(5cb6f8a15e7539387084fbca),1.12E+18,"@Livestormchaser @WeatherBug @StormHour That is amazing how high the water is now. This looks like the same area trains were filmed going through a little bit of flood waters, but no way they can do that now. I can see the bottom stairway part of the walkway bridge on the side closest to the river is now under water",1,,,,,,,,
ObjectId(5cb6f8a25e7539387084fc18),1.12E+18,"Yes, this is going to be quite an event. My greatest concern, however, will arrive in the days and weeks that follow. With river levels already at or near flood stage &amp; soils highly saturated, any rapid snowmelt could lead to major flooding... again. #SDwx #NEwx #IAwx #MNwx https://t.co/PvOliWTTLk",1,,,,,,,,
ObjectId(5cb6f8a25e7539387084fc3d),1.12E+18,I drove over Point Bridge in Grand Forks about an hour before it was closed due to rising flood waters. Sorlie Bridge has also been closed. The Red River is nearing 44 feet in the area and is forecasted to crest at 48 feet Friday. https://t.co/Pu4cOCpZJC,1,,,,,,,,
ObjectId(5cb6f8a25e7539387084fc48),1.12E+18,Here鈥檚 the view from Grand Forks today. The Red River is expected to rise another 5 feet before it crests. Flood walls to protect the downtown haven鈥檛 gone up since 2011. @ctvwinnipeg https://t.co/bJyeW4vlLe,1,,,,,,,,
ObjectId(5cb6f8a35e7539387084fdbb),1.12E+18,@SheriSachse Reminds me of the property in Kosse when the dry creek would flood and get about 400 feet wide &amp; a raging river,1,,,,,,,,
ObjectId(5cb6f8a75e7539387085033d),1.12E+18,"An overnight adventure thwarted by a river in flood. I'm not sure if this particular section of the Blyth Hut track on Mt Ruapehu's southern slopes is usually covered by this tributary of the Mangateitei Stream, but this past weekend it sure was.
鈼斤笍鈼斤笍鈼斤�?�?https://t.co/3bJ4FM8wS5 https://t.co/OYz8PQ5j2U",1,,,,,,,,
