_id,id,text,label
ObjectId(5cb6f9145e75393870857c03),1.12E+18,@jimmyfallon Ariana Grande's manchester concert. It was hilarious #ConcertFail,
ObjectId(5cb6f9145e75393870857c05),1.12E+18,"The Royal Concert was a commemoration of the fiftieth anniversary of Hassanal Bolkiah, the sultan of Brunei, and was attended by the royal family in the country. The public had free access and this was courtesy of the Sultan.

(Brunei - 1996) https://t.co/YGwTLnR3ki",
ObjectId(5cb6f9145e75393870857c07),1.12E+18,"@Hard2finetj @acnewsitics No, Alabama, as a fellow Southern, I know you know by now you were manipulated by Facebook, Google and all others in concert with people that hate Trump.  This was announced, they did a test to see how an election could be manipulated. Are u going to allow this again ?",
ObjectId(5cb6f9145e75393870857c09),1.12E+18,@TravisBlakeFra1 @tlee0576 Certainly does. Benefit concert is always a great fundraiser,
ObjectId(5cb6f9145e75393870857c0b),1.12E+18,"i miss harry i wish i had my concert videos but theyre all on my old phone :,(",
ObjectId(5cb6f9145e75393870857c0d),1.12E+18,"@WilliamDavidB11 @AnnCoulter Oh, Trump made them do it. What about Las Vegas? He shot whites at a country concert. Lee Boyd Malvo? All the ones before 1/20/16. These are mentally unstable people. Not POTUS fault. Who makes illegals rape and murder, shape shifting aliens? You're a loon.",
ObjectId(5cb6f9145e75393870857c10),1.12E+18,I__e never been to a 1D concert and I__ mad about it. My life will not be complete until I go to one so.... one direction take the hint.,
ObjectId(5cb6f9145e75393870857c12),1.12E+18,@ShawnMendes I wish I can see you in concert Shawn but I can__ and my dad almost got tickets but could not get them____,
ObjectId(5cb6f9145e75393870857c14),1.12E+18,"If I actually heard this in concert, I would be bawling so hard",
ObjectId(5cb6f9145e75393870857c17),1.12E+18,Omg I slept for only 4hrs last night.... how am I suppose to survive the concert today,
ObjectId(5cb6f9145e75393870857c19),1.12E+18,Make Monday Weird Again #crystalbeth #concert #concertphotography #seattlemusic #musicismyreligion #drinkingfromafirehose @ Substation https://t.co/hnL6ge16Gm,
ObjectId(5cb6f9145e75393870857c1b),1.12E+18,I'm going to NBA Youngboy &amp; Quando Rondo live in Houston!! @GGYOUNGBOY @quando_rondo https://t.co/JAnQUaCY86,
ObjectId(5cb6f9145e75393870857c1d),1.12E+18,"Amazing Spring Concert @OneidaSCSD tonight! Fantastic job by Mr. Aronstein, Mr. Lawrence, and especially our #Timberwolves! #OneidaPride https://t.co/ntj5ao9SKA",
ObjectId(5cb6f9145e75393870857c1f),1.12E+18,@bridgetp1961 @JudgeJeanine Don__ hold your breath she is going to. I went to a Barbra Streisand concert her first five words were trump trump trump sucks sucks got up and walked out $450 seats x2,
ObjectId(5cb6f9145e75393870857c21),1.12E+18,I was fortunate to see the Advanced Concert TWICE today _ these students are amazing! What an enjoyable show by all students and teachers! ____ https://t.co/PVmNfM1RX3,
ObjectId(5cb6f9145e75393870857c23),1.12E+18,holy shit my concert is in . 25 days,
ObjectId(5cb6f9145e75393870857c25),1.12E+18,Should I sell all my BTS merch so I can go to the concert?... I really don__ want to sell it but honestly I don__ have a way to go and my parents don__ understand how much they mean to me... I want to meet them but in the end I know they won__ let me so what__ the point;(,
ObjectId(5cb6f9145e75393870857c27),1.12E+18,come to a khalid concert with me one day esketitttt _ that__ a bet. i fucking LOVEE khalid https://t.co/yIkXBUCJdk,
ObjectId(5cb6f9145e75393870857c29),1.12E+18,I still can__ believe I saw @ArianaGrande in concert. That night is still a dream to me. I wanna go backkkkkkkkkk,
ObjectId(5cb6f9145e75393870857c2b),1.12E+18,@YUNKIMlN I can confirm I was the concert,
ObjectId(5cb6f9145e75393870857c2d),1.12E+18,"@cityseokjn bts fan since 2015

1 lightstick
10 albums
1 concert
0 fanmeet",
ObjectId(5cb6f9145e75393870857c2f),1.12E+18,Should I buy this outfit to have as an option to wear to the concert? _ (poll will be down below â¬__) https://t.co/4w4aKRvoTt,
ObjectId(5cb6f9145e75393870857c31),1.12E+18,"Not only that, TVXQ also set a record
when all the concert tickets were sold
out in a second during the Japan Tour-.",
ObjectId(5cb6f9145e75393870857c33),1.12E+18,"My neighbors are having a whole concert in their basement right now.
 I__ calling the cops__",
ObjectId(5cb6f9145e75393870857c35),1.12E+18,"Wacky sock photo from the horn section, it must be  concert time! #emporiasymphonyorchestra @ Albert Taylor Hall - Emporia State University https://t.co/JJRGzSWOL1",
ObjectId(5cb6f9145e75393870857c37),1.12E+18,"My aunt is gonna be backstage at the Zedd concert in Avila tonight, she is way cooler than me",
ObjectId(5cb6f9145e75393870857c39),1.12E+18,The concert was called Kyokuto Symphony ~The Five Stars Night~ and tickets were all sold out within two weeks.,
ObjectId(5cb6f9145e75393870857c3b),1.12E+18,Now that__ some R&amp;B! Im live in concert Texas with some of my favs!!! https://t.co/WbQXOKNpdY,
ObjectId(5cb6f9145e75393870857c3d),1.12E+18,is there still tickets for stray kids_ la concert asking for a friend?....,
ObjectId(5cb6f9145e75393870857c3f),1.12E+18,"This has to be one of the best songs ever! So well written,  so well sung! I have it on repeat.#beautiful 
#Stars - Philip Quast - Les MisÃ©rables - 10th Anniversary Concert https://t.co/hdCxO7as9e via @YouTube",
ObjectId(5cb6f9145e75393870857c41),1.12E+18,who else has a concert ticket for sale ? #nsu,
ObjectId(5cb6f9145e75393870857c43),1.12E+18,Get your tickets to see Jimmy Buffett in Nashville! Concert is on 4/27! Buy your tickets here: https://t.co/mPEtJWQuky https://t.co/z3NIuGsz3R,
ObjectId(5cb6f9145e75393870857c45),1.12E+18,bts concert outfit???? ______ https://t.co/Xe1sW11nG2,
ObjectId(5cb6f9145e75393870857c47),1.12E+18,Halloween's Michael Myers is running late to a Lifehouse concert _ Altered Movie Scenes https://t.co/mJoro6vE4s https://t.co/gAaHBRtxGy,
ObjectId(5cb6f9145e75393870857c49),1.12E+18,"@cityseokjn fan since 2018 1 album, 1 lightstick, 1 concert, and a big fat 0 fanmeets",
ObjectId(5cb6f9145e75393870857c4a),1.12E+18,Why am I crying thinking about this bad bunny concert coming up lmao I__e never been so excited for anything in my life ____,
ObjectId(5cb6f9145e75393870857c4c),1.12E+18,"Wikipedia picture of the day on April 17, 2019:

Opera Theatre, Yerevan, Armenia. The building, designed by the Armenian architect Alexander Tamanian, was officially opened in 1933 and consists of two concert halls: the Aram Khatchaturian concert hall wi_ https://t.co/GeyIVMz9gT https://t.co/C6KJXy5g3Y",
ObjectId(5cb6f9145e75393870857c4e),1.12E+18,The Wave With @BigEli__ Is Giving Away Millennial Tour Tickets To The Concert This Thursday April 18th Tune In To Find Out How To Win____________ Link In Bio____________,
ObjectId(5cb6f9145e75393870857c50),1.12E+18,@lovebtstxt_ learn boy with luv coward so we can pop off at the concert,
ObjectId(5cb6f9145e75393870857c52),1.12E+18,"@IThinkImLost2 @YouTube I'd definitely be wearing tinted, ploarised ""Don't Panic"" glasses at their concert, THAT'S for sure, Castle Aaaaaargh!",
ObjectId(5cb6f9145e75393870857c55),1.12E+18,TOMORROW: Chamber Music with the BSO at the FAR Center! Join us for a FREE concert at 6:30! https://t.co/0b8jz6AY2M,
ObjectId(5cb6f9145e75393870857c57),1.12E+18,Note to my future boyfriend ( if I get the chance to have one ) : TAKE ME TO A SHAWN MENDES CONCERT thank you _¥ï_,
ObjectId(5cb6f9145e75393870857c59),1.12E+18,Y__ll should I do a concert,
ObjectId(5cb6f9145e75393870857c5b),1.12E+18,@AnimatedGirl87 @ChicagoSpeak Nice__ what day are u going to the concert?,
ObjectId(5cb6f9145e75393870857c5d),1.12E+18,"Weezers Tiny Desk Concert has some good old gems (Longtime Sunshine, Across the Sea) if that's your jam. __ https://t.co/nMS2bPIHED",
ObjectId(5cb6f9145e75393870857c5e),1.12E+18,No offense but go to a bts concert in vip section actually sucks https://t.co/B16Wx1i4c7,
ObjectId(5cb6f9145e75393870857c5f),1.12E+18,@YUNKIMlN Jimin made eye contact with her in the middle of concert and thought she's the one,
ObjectId(5cb6f9145e75393870857c61),1.12E+18,concert ticket websites are such BS. why do you need to charge $20 in just FEES per EACH ticket?! WHAT work are you putting in? what am i exactly paying $20 for? ridiculous.,
ObjectId(5cb6f9145e75393870857c63),1.12E+18,"sad because I couldn__  go to any  Europe concert...______
#ShawnMendesTheTourLondon #MendesArmy #Shawnmendes @ShawnMendes https://t.co/39HtYMDQQn",
ObjectId(5cb6f9145e75393870857c65),1.12E+18,Registration for the Tautmeitas concert has been filled to capacity. Registration is now closed.,
ObjectId(5cb6f9145e75393870857c67),1.12E+18,ONFG DYLAN OBRIEN AT A BTS CONCERT ______,
ObjectId(5cb6f9145e75393870857c69),1.12E+18,"@YUNKIMlN @Chimmychie He name is Y/N and she's not like the other girls. She like to put her hair in sloppy buns and her bestfriend dragged her to the concert. She doesnt even really care anout bts but she caught Jimin staring at her

________",
ObjectId(5cb6f9145e75393870857c6b),1.12E+18,I__l catch y__ll at a dirty honey concert____,
ObjectId(5cb6f9145e75393870857c6f),1.12E+18,I__ mad that this concert really had to be on a Wednesday and that I__ gonna be late to it bc I have class,
ObjectId(5cb6f9145e75393870857c72),1.12E+18,This year our #NCT127 did a lot of things! Lets support and appreciate what they did~ #NCT127_WelcomeToUSA hope their concert bring happiness to everyone and LETS JAM TO #NCT127_SUPERHUMAN YUHU,
ObjectId(5cb6f9145e75393870857c75),1.12E+18,Because it__ @chancetherapper birthday and this has been my pinned tweet ever since that concert https://t.co/Nh3M5uGl4O,
ObjectId(5cb6f9145e75393870857c78),1.12E+18,Uli Jon Roth is a legendary guitar player! He is on tour in North America right now. This is our chance to see one of the world's finest musicians in concert! @UliJonRoth1 https://t.co/onYM0nKX59,
ObjectId(5cb6f9145e75393870857c7b),1.12E+18,Y__ll had on them heels at the concert just to stand on the floor for 4 hours and take them off. Wanted to be on the floor so bad_¤£_¤£. I__ still mad at y__ll musty asses for pushing...y__ll did allat &amp; still ain__ get to tough them people...bitches__,
ObjectId(5cb6f9145e75393870857c7e),1.12E+18,I am late crying rn. Like I just got in to twitter to check updates from CBX's concert and now I can't stop crying. ____________,
ObjectId(5cb6f9145e75393870857c81),1.12E+18,The best part of going to the JT concert on Saturday was getting a bunch of new pictures for my annual __t__ gonna be MAY!_ post,
ObjectId(5cb6f9145e75393870857c84),1.12E+18,@c___dia @KALIUCHIS oh no i was planning to go to florida __ lowkey wanting to stay for the concert bc i know she puts a good show on,
ObjectId(5cb6f9145e75393870857c87),1.12E+18,if bts play love maze at the concert and the 1975 play couldnt be more in love in august i will hear my two fave ever songs in the same year,
ObjectId(5cb6f9145e75393870857c8a),1.12E+18,Another excellent MMS Band Concert! https://t.co/MLJZEzZtFn,
ObjectId(5cb6f9145e75393870857c8e),1.12E+18,Another amazing concert Bells Choir and Mrs. Davis! They brought the room to tears! https://t.co/wiOx1303m2,
ObjectId(5cb6f9145e75393870857c91),1.12E+18,"@bevsaywhaaa okay okay that is a great next concert to go to, definitely acceptable HAHAH",
ObjectId(5cb6f9145e75393870857c94),1.12E+18,i love the 1975__ music so much n they were my first concert ever omg my worlds are colliding,
ObjectId(5cb6f9155e75393870857c97),1.12E+18,I can confirm I was London concert ____________ https://t.co/R3X27rq05T,
ObjectId(5cb6f9155e75393870857c9a),1.12E+18,Can Halsey drop her workout routine? I have a month before my concert and I__ trying to look good https://t.co/lfvsgywM1V,
ObjectId(5cb6f9155e75393870857c9e),1.12E+18,"@MonetaryWonk @arrowdesmith @EconTalker Yes, in concert with stabilizing the financial system, which was more important",
ObjectId(5cb6f9155e75393870857ca1),1.12E+18,@ASICSUF @curlygirlcam I__ so excited for you to attend your first spring concert! It__ gonna be a blast,
ObjectId(5cb6f9155e75393870857ca6),1.12E+18,When the squad camps out to get front row at the Jonas Brothers concert https://t.co/ZxzAmCSGBb,
ObjectId(5cb6f9155e75393870857caa),1.12E+18,"@jjguks_ bts fan since 2017
5 albums
1 lightstick 
1 concert (1 more in may)
0 fanmeets",
ObjectId(5cb6f9155e75393870857caf),1.12E+18,"Joe Calabrese has a show on 04/18/2019 at 06:00 PM @ Thats Amore in New Smyrna Beach, FL https://t.co/KQDs5dXyic #concert https://t.co/wJCHwrbrzX",
ObjectId(5cb6f9155e75393870857cb5),1.12E+18,"@UofAInspire is live, concert begins at 7:30pm Central. #UARKchoir

https://t.co/aIzOkFsdTE",
ObjectId(5cb6f9155e75393870857cbb),1.12E+18,@12luishappy you when we go to her concert lmao https://t.co/0H20SZ9vC6,
ObjectId(5cb6f9155e75393870857cc0),1.12E+18,"@mygbwl bts fan since 2015
4 albums
1 concert (wings tour)
1 stan twt acc
7 irl army friends",
ObjectId(5cb6f9155e75393870857cc5),1.12E+18,@kotagreek Sometimes if it was a really good concert,
ObjectId(5cb6f9155e75393870857cca),1.12E+18,This @smino concert boutta be lit asf,
ObjectId(5cb6f9155e75393870857ccf),1.12E+18,See these exquisite vocalists next month at the @NatOperaCenter! We'll be presenting an encore concert version of #RumpelOpera by @martinicomposer! Tix available now at https://t.co/TcGLVlsDpK #WorldVoiceDay #NewMusic #NewMusicNYC #NewOpera @OPERAAmerica https://t.co/HJ0uAEPoIL,
ObjectId(5cb6f9155e75393870857cd3),1.12E+18,Little Big__ concert was the tits. Attendants were total shit tho. Rave community is crude af. This was the first time I was intentionally shoved around the whole concert and actually hit for standing my ground. If I didn__ want to enjoy my time there I would have slapped a bitch,
ObjectId(5cb6f9155e75393870857cda),1.12E+18,@gravitykyungsoo She confuses me too. She__ gonna see MX in concert in July and has the hi-touch. She started crying just talking about it.,
ObjectId(5cb6f9175e75393870857fd1),1.12E+18,@slimerogers Man I gotta go to a concert and touch him,
ObjectId(5cb6f9175e75393870857fd4),1.12E+18,You know how some people didn__ rlly like s0 what and then did at and after the concert? I feel that the same thing is going to happen with di0nysus and those who aren__ feeling it,
ObjectId(5cb6f9175e75393870857fd7),1.12E+18,"Jaye D Marie has a show on 04/18/2019 at 07:00 PM @ Time Traveler's Cafe in Nashville, TN https://t.co/vjbTMRKRJu #concert https://t.co/zgSexwLZn5",
ObjectId(5cb6f9175e75393870857fdc),1.12E+18,"@aclonedjuju BTS: Concert Tickets go life 

Me: https://t.co/sgiKcW8p2g",
ObjectId(5cb6f9175e75393870857fdf),1.12E+18,@ArianaGrande your __uck you_ at the concert was more like to the lgbtq crowd than the promoter that paying you.  #fake much?,
ObjectId(5cb6f9175e75393870857fe3),1.12E+18,i was at cardi b__ concert last night this is what happened and when she realized she said Â« that__ what f*gs deserve_Â»  https://t.co/JDg4SffkVD,
ObjectId(5cb6f9175e75393870857fe8),1.12E+18,I wish I could go to the @BTS_twt concert in Chicago to see my BIAS JUNGKOOKIE______ https://t.co/uTmKiRCiMJ,
ObjectId(5cb6f9175e75393870857fec),1.12E+18,"@YUNKIMlN @jiminscasa_ I can confirm too, I am the London concert",
ObjectId(5cb6f9175e75393870857fee),1.12E+18,me watching a 2017 frank ocean concert on youtube: thats it im getting my life together tomorrow,
ObjectId(5cb6f9175e75393870857ff2),1.12E+18,I need shoes for this concert,
ObjectId(5cb6f9175e75393870857ff5),1.12E+18,@hellajeon I started bc I want to look decent for my concert _¤ª,
ObjectId(5cb6f9175e75393870857ff7),1.12E+18,"We still have tickets to see #metric THIS THURSDAY NIGHT at 6:45pm at #pacificcoliseum !

__TICKETS__ https://t.co/hNI0F9zjG7

____ALL IN CAD FUNDS____
#seatgiant #seatgiantbc #wehavetickets #band #singer #songwriter #tour #concert #performace #live https://t.co/yDMn3ZKUUO",
ObjectId(5cb6f9175e75393870857ffa),1.12E+18,@ThisCrazyTrain Just in time for @theteapartyband concert,
ObjectId(5cb6f9175e75393870857ffc),1.12E+18,@vanilIabeams next time we go to a concert together im dragging ur ass w me,
ObjectId(5cb6f9175e75393870857fff),1.12E+18,@27_pinkishheart what if it is a 2day concert and day2 kay sa inyo,
ObjectId(5cb6f9175e75393870858001),1.12E+18,"The WTTS Can Concert presented by @CityBarbeque featuring @StP_BrokenBones is May 18th at @TheVogue 
https://t.co/soJIBK0PQ0 https://t.co/scW0Rp3uxs",
ObjectId(5cb6f9175e75393870858003),1.12E+18,Lmao i was changing and realized that I lost one of my hoops at shawns concert tonight .. I guess that shows how hard we went ? @itstotallyalii,
ObjectId(5cb6f9175e75393870858005),1.12E+18,Just came home from seeing @ShawnMendes and holy shit that man can really pull off a show been waiting 4 years to see a full concert__ such an amazing time and I__ just so happy I was able to buy a hoodie too,
ObjectId(5cb6f9175e75393870858007),1.12E+18,I need to go ahead and book these flights and pay for this concert ticket,
ObjectId(5cb6f9175e75393870858009),1.12E+18,me @ john: youre going to have to pick my ass up bc im about to smoke 7 whole ass bowls before this concert,
ObjectId(5cb6f9175e7539387085800b),1.12E+18,@ppyaleu NCT CONCERT NEED ONE TOO !! https://t.co/fUNEpubt8e,
ObjectId(5cb6f9175e7539387085800d),1.12E+18,"Barcarolle from ""Les Contes d__offmann"" - #JacquesOffenbach

#GeorgesPrÃªtre - conductor
#BerlinerPhilharmoniker
Recorded at the #BerlinWaldbÃ¼hne, 27 June 1992
The Berliner Philharmoniker's Digital Concert Hall https://t.co/ZXrkJ0KNZs",
ObjectId(5cb6f9175e7539387085800f),1.12E+18,@VryDarkEyes __I know! I thought it was just me that it happen to the Virtgo I mean it__ awful right.  I hope you feel better.  Hope your 100% for the concert.  Your going right? I think I asked you that awhile back.  Hope to see you there.  It would be nice to see someone my age.____,
ObjectId(5cb6f9175e75393870858011),1.12E+18,"Wheenie is probably practicing hard for the concert today T-T 

Moos who are going, please shower her with love! 

#_______¥¼____ë´______ë¶___
#HAPPYWHEEINDAY
#MagnoliasForWheein
@RBW_MAMAMOO",
ObjectId(5cb6f9175e75393870858013),1.12E+18,"If I don't goto this concert tomorrow night, I'm going to flip ___",
ObjectId(5cb6f9175e75393870858015),1.12E+18,"Ted Wise Guitar and Vocals has a show on 04/18/2019 at 06:00 PM @ STAX Wine Bar and Bistro in Morro Bay, CA https://t.co/Lq7zDRixD6 #concert https://t.co/sqtuhKOPWV",
ObjectId(5cb6f9175e75393870858017),1.12E+18,"just had the most amazing time at @ShawnMendes concert with @alessiacara opening, and other than the amazing performance I just wanted to say that it was honestly an incredibly experience.

#ShawnMendesTheTourLondon",
ObjectId(5cb6f9175e75393870858018),1.12E+18,"BTS fan since 2016 [official year lmao]
3 albums
1 lightstick 
1 concert
0 fanmeet 

what's yours? https://t.co/tJJV2WwLkZ",
ObjectId(5cb6f9175e75393870858019),1.12E+18,"Arpa D. has a show on 2019-04-18 at 18:00 @ Cral Asl Como in Como, LOM https://t.co/ZU6p6J9cXf #concert https://t.co/GyrKMH2PML",
ObjectId(5cb6f9175e7539387085801a),1.12E+18,@theawkwardbookw Best concert you've ever been to?,
ObjectId(5cb6f9175e7539387085801b),1.12E+18,"Another one?! Yes! Congratulations to the Symphonic Band, Mr. Winters &amp; Mr. Sheeran for earning Sweepstakes at UIL Concert &amp; Sight Reading! Way to go Warriors! What a great day for our band program!
#PridePassionFamily #UIL #uilsweepstakes @uiltexas @WWarriorNation @rrisdfinearts https://t.co/G2Qg7APcX2",
ObjectId(5cb6f9175e7539387085801c),1.12E+18,lowkey gonna cry __ the night of the bbmas i'll be at a concert __ IM GONNA MISS IT ALLLLLL,
ObjectId(5cb6f9175e7539387085801d),1.12E+18,I just really want to see @KaceyMusgraves in concert __,
ObjectId(5cb6f9175e7539387085801e),1.12E+18,B2k concert coming up w my cousins_¤© I missed the gang _¥µ__,
ObjectId(5cb6f9175e7539387085801f),1.12E+18,Wonderful celebration of Prof. Nic Orovich at his farewell concert featuring his trombone/low brass alumni from across 39 years #COLAStrong https://t.co/4TcsxP2I7X,
ObjectId(5cb6f9175e75393870858020),1.12E+18,I remember during the concert when the boys did their usual crazy stuff of stage I laughed. like I literally LOL-ed while the others screamed,
ObjectId(5cb6f9175e75393870858021),1.12E+18,I do not say this lightly: The verizon commercial with the dude freaking out about the Justin Timberlake concert is one of the worst commercials I have ever seen :) #theboldtype #theboldtypechat,
ObjectId(5cb6f9175e75393870858022),1.12E+18,"@Btsmaykook yes, i__ at their concert but then i wake up",
ObjectId(5cb6f9175e75393870858023),1.12E+18,"Sneak peek of the magic happening at our Spring Concert...but seriously, they are the best.__ #bbmschoir #bbmsdreamteam #BBMSBroncos https://t.co/AXEr0TLw6X",
ObjectId(5cb6f9175e75393870858024),1.12E+18,dionysus is THAT song __ my ears will die when i go to the concert https://t.co/ixov9w1c9p,
ObjectId(5cb6f9175e75393870858025),1.12E+18,@bivopastor Doesn't he sell concert DVD's on infomercials? _ºï_,
ObjectId(5cb6f9175e75393870858026),1.12E+18,"Congratulations to the Eisenhower 5th &amp; 6th grade band students on a fantastic spring concert!! Awesome job working with these young musicians, Mr. Caromano &amp; Mr. Dickson!! #BRingtheMusic__ https://t.co/5cOhep9W4C",
ObjectId(5cb6f9175e75393870858027),1.12E+18,Is this a basketball game or a whistling concert?!,
ObjectId(5cb6f9175e75393870858028),1.12E+18,i__ struggling I have so many ideas for a concert outfit but I can__ decide and have no money,
ObjectId(5cb6f9175e75393870858029),1.12E+18,"New facebook post,  https://t.co/qms46x87T0 picture of the day on April 17, 2019: Opera Theatre, Yerevan, Armenia. The building, designed by the Armenian architect Alexander Tamanian, was officially opened in 1933 and consists of two concert halls: the Aram Khatchaturian concert",
ObjectId(5cb6f9175e7539387085802a),1.12E+18,@Truman_Black I knew when The 1975__ concert and BTS__ concert were back to back weekends it was sign. https://t.co/iYKnFC3G63,
ObjectId(5cb6f9175e7539387085802b),1.12E+18,"My mom lets me have a lot of freedom , I can go out when I want and what time I want , but let me try and go to a concert by myself .. it__ the fucking end of the world I__ pressed asf cause I wanna go to that Billie eyelash",
ObjectId(5cb6f9175e7539387085802c),1.12E+18,"The Doctor and Vin Diesel wearing a dress land in a U2 concert, where they snog a basket of kittens",
ObjectId(5cb6f9175e7539387085802d),1.12E+18,"@perlmutations @PeteButtigieg Multilingual and a concert pianist. And he__ super likable, damn it. I wanted a woman this time.",
ObjectId(5cb6f9175e7539387085802e),1.12E+18,I'm still can believe we get official photo from woong __. A few month we just wondering where is woong until someone saw a few clip abt him on mxm concert! Finally our woong is debut ________,
ObjectId(5cb6f9175e7539387085802f),1.12E+18,"Brandon Victor Dixon Will Join Norm Lewis, Jessie Mueller, Alex Newell for The Broadway Musical Concert
The concerts will be held in May at... https://t.co/zlY1viWpEm",
ObjectId(5cb6f9175e75393870858030),1.12E+18,I can__ study while listening to music. I be stopping to perform a whole concert ______,
ObjectId(5cb6f9175e75393870858031),1.12E+18,"@edsheeran Hey Ed Sheeran Sir, I am Safuwan from SG and I couldn't make it for your concert...really sorry. Before you sing ""Perfect"" can you say ""this if for Nadiah Rosli from Safuwan""? @TheEllenShow @taylorswift13 if Ed Sheeran Sir doesn't get this. Don't mind relaying to him.",
ObjectId(5cb6f9175e75393870858032),1.12E+18,@BridgetREDledge @taylorswift13 Get your concert money ready!,
ObjectId(5cb6f9175e75393870858033),1.12E+18,WE need wanna one therefore concert DVD for w1's 2nd anniversary and YES SWING im looking at you...,
ObjectId(5cb6f9175e75393870858034),1.12E+18,"Looking forward to giving a guest lecture on my music here at the University of Northern Colorado tomorrow afternoon, and also checking out a student composers_ concert tonight! Big thanks to @annezilotti, @attakornclassic, and Paul Elwood for their hosp_ https://t.co/6NI18aEdNI https://t.co/MNHMgpJ07a",
ObjectId(5cb6f9175e75393870858035),1.12E+18,Band concert tonight! Wonderful music going on! https://t.co/fiWZzpYlG2,
ObjectId(5cb6f9175e75393870858036),1.12E+18,1. THE ROSE IS MY FAVOURITE CONCERT SO FAR. I WAS IN FRONT OF JAEHYEONG (MY BIAS) AND HE KEPT SMILING AT ME (probably bc i was fangirling so hard and he thought it was funny) AND AT ONE POINT I RECORDED MY REACTION WHEN HE WINKED AT ME AND HSKDHS (I cut it short bc embarassment) https://t.co/3HfDEFcVEg,
ObjectId(5cb6f9175e75393870858037),1.12E+18,"Standing room only for our Chamber Music Concert presented by our Wind Ensemble students. There are so many talented children in our program, it was my pleasure to showcase them! Thanks for stopping by @ssellers01  ____ #teamcorinth #jocoproud #teachingthecurriculum https://t.co/6ZIJHudwrp",
ObjectId(5cb6f9175e75393870858038),1.12E+18,"3. My VERY homophobic dad loves Sam Smith, so at his concert he got drunk and when Sam goes __ET__ TURN THIS CONCERT INTO THE GAYEST CLUB EVER_ my dad goes __UCKKK YEAHHHHH_ inswear i was crying",
ObjectId(5cb6f9175e75393870858039),1.12E+18,Today I opened at work at 4am and then went to school and then went back to work and then went back to school and now I have a concert and then I have homework due at midnight I__ ___ dead,
ObjectId(5cb6f9175e7539387085803a),1.12E+18,"5. After lining up for TWELVE HOURS and getting barricade at a panic at the disco concert, my Aunty faints just before brendon goes on stage and we end up getting moved to the side. i was 13 then so you could imagine how shocked I was, but it was still a fun night. https://t.co/0pU26Vl8gV",
ObjectId(5cb6f9175e7539387085803b),1.12E+18,"@stellarelio Omg __ girl wig out!!!! I hope you have an amazing timeeeee! You go to a concert like every week LOL! I__ a grandma, I haven__ seen a show since July of last year ____",
ObjectId(5cb6f9175e7539387085803c),1.12E+18,"Brandon Victor Dixon Will Join Norm Lewis, Jessie Mueller, Alex Newell for The Broadway Musical_Concert https://t.co/zlY1viWpEm",
ObjectId(5cb6f9175e7539387085803d),1.12E+18,@idknanmollabro can I get more in the concert lmao JFJDJD,
ObjectId(5cb6f9175e7539387085803e),1.12E+18,Why attend the concert going on on your campus__ quad when you are literally forced to hear it from any location on your campus,
ObjectId(5cb6f9175e7539387085803f),1.12E+18,Day 1 rehearsals.......the Brighter future concert Easter Sunday https://t.co/WcKd4Zdcn0,
ObjectId(5cb6f9175e75393870858040),1.12E+18,"I just entered to win a $2800+ prize package, including a brand new Gibson guitar, 300 CDs &amp; 100 concert tees and more from @DiscMakers. Enter for your chance to win here: https://t.co/UEFxiV0FM8",
ObjectId(5cb6f9175e75393870858041),1.12E+18,@soft__kookie Did you go to the concert?,
ObjectId(5cb6f9175e75393870858042),1.12E+18,Guys this is so messed up I have nothing prepared for the nct concert it__ in 11 duckijg days,
ObjectId(5cb6f9175e75393870858043),1.12E+18,@gnash i might be going to ur cle concert :)))),
ObjectId(5cb6f9175e75393870858044),1.12E+18,"Next performances: JS (&amp; JC) Bach motets in #Bachkirche Arnstadt 4 May https://t.co/Liw3FXwtc8, @stgeorgesbris 7 Jun https://t.co/Qt28ZlraTA, @ryedalefestival 27 Jul https://t.co/BCMaoMkgTs. JS Bach 1725 John Passion #Nikolaikirche @bachleipzig 19 Jun https://t.co/k1bWC1Ic1n.",
ObjectId(5cb6f9175e75393870858045),1.12E+18,Plan for July: Go see Leon Bridges in concert.,
ObjectId(5cb6f9175e75393870858046),1.12E+18,"@FEEZYDoesIT @steeletalk @LauraBallance @CKNW They have the right to congregate but not in front of an unpermitted concert and no, they don__ have the right to commandeer our public space and charge rent for it to vendors.",
ObjectId(5cb6f9175e75393870858047),1.12E+18,@jimmyfallon Went 2 a Weezer concert in 2008. They opened with my fav song. I was so excited that I peed in my underwear a lot. During a song I didn't know I ran to the bathroom and flushed my underwear down the toilet and went commando the rest of the evening. #ConcertFail,
ObjectId(5cb6f9175e75393870858048),1.12E+18,I can__ wait to be at a summer country concert,
ObjectId(5cb6f9175e75393870858049),1.12E+18,im watching my wings concert dvd and yoongi is being cute again,
ObjectId(5cb6f9175e7539387085804a),1.12E+18,Walked into an @ATC_BAND concert thinking I__ see how cute @ChrissyCostanza really is. But @DanielGow blew me away https://t.co/UbyTIzLPOz,
ObjectId(5cb6f9175e7539387085804b),1.12E+18,It was after seeing Airi and the other members train before their first concert performance -c-,
ObjectId(5cb6f9175e7539387085804c),1.12E+18,@RITAlicious_OFC next time. sooon hnd pa nmn ito ang huling CONCERT ni @missritadaniela  and @akosiKenChan. but still i want to buy the t-shirt na gagamitin sa concert.,
